id "A" "L" "\chi" "\beta" "C_1" "C_2" "v_1" "v_2" "\dot v_1" "\dot v_2" "\dot h_1" "\dot h_2" "\dot \psi_1" "\dot \psi_2" "hmd" "vmd" 
2365 4 2 2 225.397 2 2 291.697 184.127 0.37067 0 0 0 0 0 2.22008 523.944 
2366 4 2 1 145.624 2 2 255.052 87.3417 0 0 0 0 0 -3.27599 0.770387 517.872 
2367 1 2 1 180.393 2 2 196.481 130.752 0 0 0 0 0.493903 -1.46141 0.705443 42.6447 
2368 1 3 2 52.7655 1 2 161.642 341.107 0 -0.963359 0 0 3.24397 -0.693547 0.160893 891.84 
2369 4 2 2 130.147 1 2 68.0181 139.069 0 -1.61257 762.763 0 -0.374242 -3.59239 0.14297 130.864 
2370 4 1 1 278.324 2 1 97.5872 189.404 0 0 0 0 5.46461 0 0.716121 451.851 
2371 4 2 1 153.624 2 2 136.623 273.8 0 0 910.549 1566.14 0.28829 -0.63349 0.333948 455.046 
2372 4 1 1 184.535 2 1 193.124 194.833 0 0 0 0 0.330598 0 1.68469 384.629 
2373 4 1 2 116.609 2 1 117.853 60.1122 0 1.5106 0 0 0.507289 3.21878 0.949043 155.655 
2374 4 1 1 263.19 2 1 175.488 76.7846 0 0 -993.076 0 0.766744 3.03193 0.17634 185.617 
2375 4 2 1 270.364 1 2 163.621 262.809 0 -0.857278 0 0 0 0.936826 0.616419 501.035 
2376 4 2 1 181.547 2 1 130.35 172.977 0 0 0 0 0 -0.668817 0.00321445 497.707 
2377 4 1 1 210.013 1 2 76.2345 157.057 0 0 0 0 1.42307 0 0.841046 778.177 
2378 4 1 2 161.164 1 2 122.676 327.528 0 0 0 0 0 -2.42767 0.235934 587.456 
2379 4 1 1 294.357 2 2 115.06 127.409 0 0 559.233 0 -0.951367 -2.89773 0.927261 352.719 
2380 4 1 1 150.765 2 2 174.265 176.213 0 0 500.876 966.564 0 0 0.253289 491.814 
2381 1 1 1 174.592 2 2 151.524 195.028 1.34227 0 0 0 0 -0.807837 0.318684 67.2306 
2382 4 3 1 102.854 2 2 203.159 304.985 0 0 0 499.37 0 0 1.46231 649.841 
2383 4 2 1 85.8347 2 2 243.141 172.58 0 0.999758 0 0 -0.864423 -0.752392 0.105982 597.235 
2384 4 1 1 23.4737 1 2 93.179 200.107 0 0 0 -1221.37 0.887327 0.556682 0.13523 57.8742 
2385 4 1 2 323.905 2 2 161.324 161.18 0.589274 0 0 0 0 0.699743 0.930439 463.858 
2386 4 1 1 218.046 1 2 107.736 137.628 0 0 0 0 0.88827 0 0.0877771 596.256 
2387 1 1 2 229.315 2 1 206.495 163.262 0 0 -627.919 0 0.499432 0.430947 0.755241 81.687 
2388 4 2 2 119.437 2 1 89.0299 83.4849 0 0.706991 0 0 0.333302 3.05245 0.00250047 600.465 
2389 4 2 1 230.807 2 2 130.115 187.268 0 0 0 0 -1.61377 0 1.67383 227.108 
2390 4 1 2 262.847 2 1 182.133 164.074 0 0 0 0 2.61981 0 0.0830059 99.2341 
2391 4 2 2 226.113 2 2 197.997 193.968 0 0 0 0 0 0 0.142322 433.899 
2392 4 2 1 208.333 2 2 128.548 187.023 0 0 0 0 0 -1.65521 0.108601 429.397 
2393 4 1 2 139.663 2 1 129.274 159.447 0 0 0 0 0 0 1.86999 294.044 
2394 1 1 2 195.897 2 1 120.713 69.6294 -1.09629 0 0 651.708 0.849911 -0.674448 0.250569 497.094 
2395 1 1 1 41.9172 2 2 140.314 83.2246 0 0 0 0 -0.846706 0 0.415973 675.845 
2396 4 1 1 125.789 2 1 63.9942 152.554 0 0 0 0 0 1.26046 0.682688 562.544 
2397 4 2 1 151.984 1 2 108.148 92.2613 1.45994 0 0 0 2.12074 -0.775821 0.720387 348.282 
2398 4 1 2 229.169 1 2 91.3958 119.328 1.90026 0 0 0 3.05679 0 0.0898487 409.517 
2399 4 3 1 246.548 2 2 235.092 205.847 -0.345909 0 4160.36 0 1.12993 -2.94315 0.572238 31.8073 
2400 1 1 1 178.907 2 2 181.071 147.54 0 0 0 0 0.842712 0.685309 2.86516 798.798 
2401 2 1 1 69.8507 2 2 208.325 182.341 0 0.365799 0 402.569 0 0.944979 0.423194 561.775 
2402 2 1 2 57.9594 2 2 115.101 167.425 0 -0.664439 0 0 0 0 0.403637 230.433 
2403 1 1 2 259.171 2 2 182.12 74.3817 0.888646 -0.541975 0 0 -2.0189 -0.888912 0.918809 491.034 
2404 4 1 1 349.027 2 1 191.973 142.149 0 0 0 0 0 0 0.631351 478.781 
2405 4 1 2 155.654 2 1 197.188 121.306 -1.65182 0 -446.59 0 -0.814489 -0.803476 0.478608 540.173 
2406 1 1 2 121.584 2 1 155.715 56.2461 0 0 743.393 0 0 0 0.434374 678.733 
2407 4 1 2 323.345 2 2 123.977 181.94 0 1.94278 0 0 0 0 0.872732 415.922 
2408 1 1 2 194.997 2 1 192.275 179.634 0 0 0 0 -0.256354 0.716286 1.83577 564.072 
2409 4 1 1 171.521 2 2 172.089 192.264 0 0 0 0 0 0 0.181667 269.798 
2410 4 2 1 105.498 2 2 146.38 230.613 0 0 0 0 0 0 0.882465 423.364 
2411 4 1 1 276.762 2 2 155.689 76.6819 0 0.832269 980.771 0 0 -0.890049 0.0396208 466.246 
2412 1 1 2 92.2176 2 1 78.1894 191.695 0 0 0 0 0 0.379403 0.444708 203.757 
2413 4 1 1 207.015 2 1 162.045 238.804 0 -1.16132 0 0 0 -0.633208 0.822425 95.2514 
2414 4 2 1 182.834 2 2 129.664 147.945 -1.72603 0 0 0 -0.604632 0 0.950274 133.425 
2415 4 1 1 172.616 2 2 147.055 82.9366 0 0 0 -695.519 -0.859951 5.29704 0.325488 83.5924 
2416 4 1 1 192.325 2 1 190.039 137.759 0 0 0 1374.82 0.907845 4.19725 0.178215 103.039 
2417 4 2 1 94.6732 2 1 157.265 100.195 0 0 0 0 0.251898 -3.20873 0.398697 584.937 
2418 4 2 1 192.694 2 1 116.723 70.064 0 0 -905.188 0 0.449898 0 1.76265 166.352 
2419 4 5 1 47.6153 2 2 554.708 452.002 -1.41336 -0.881716 -2773.54 -1457.35 0 0 0.0684195 751.15 
2420 4 1 2 169.829 2 1 131.013 191.964 0 -1.06991 0 0 -1.6454 0 0.694211 744.403 
2421 4 1 1 64.7948 1 2 89.3824 132.507 0 0 0 0 0 0.84875 0.292589 409.843 
2422 4 2 1 142.153 2 1 128.485 69.9752 0.82963 0 0 0 4.36964 -1.74711 0.178837 657.219 
2423 4 2 2 194.965 2 1 87.247 279.186 0.799675 0.711022 0 -2490.01 3.48251 0 0.357521 556.133 
2424 1 2 1 104.467 2 2 141.619 165.248 0 0 0 0 0 -0.369355 0.751062 564.693 
2425 4 1 1 150.365 2 1 174.027 91.5543 0 0 0 0 1.47582 3.08258 0.873542 238.325 
2426 2 1 1 175.762 2 2 163.491 171.913 0 0 0 0 -0.796768 -0.675995 1.26749 783.163 
2427 4 2 1 136.956 1 2 169.497 148.245 0 0 0 0 0 0.610576 0.594744 15.0406 
2428 4 1 1 180.227 2 2 164.501 71.2685 0 0 0 0 -0.67397 -0.583885 0.60392 427.889 
2429 3 1 2 201.492 2 1 182.122 113.493 0 0 0 0 0 -5.07966 0.570822 337.703 
2430 4 1 2 34.1136 2 2 148.445 85.2823 0 0 729.524 0 -0.425062 0 0.440322 148.171 
2431 4 1 1 201.333 1 2 103.066 117.885 0 0 687.16 0 0 5.97606 0.663135 158.876 
2432 4 2 1 149.292 1 2 130.439 149.846 0 0 0 0 0 -1.50497 0.684985 500.42 
2433 4 1 2 158.948 2 2 115.071 124.858 0 -0.491608 0 0 -1.88553 0 0.0980659 344.363 
2434 4 2 2 220.466 2 1 90.9855 89.6656 0 1.83231 463.578 -1624.11 0.542749 -1.16356 0.565781 31.5276 
2435 1 1 1 132.876 2 2 166.233 166.821 0 0 0 0 0 -0.513351 2.71998 10.2365 
2436 4 1 1 116.198 1 2 183.958 103.153 -1.05689 0 0 0 -0.701607 -0.371703 2.2509 192.964 
2437 4 1 1 169.507 2 2 146.418 147.219 0 0 0 0 1.41922 -0.430889 1.96538 636.749 
2438 4 2 1 81.7045 2 1 253.19 76.806 0 0.994491 0 533.555 0.946913 -3.44448 1.71337 545.072 
2439 3 1 1 162.764 1 2 186.884 181.587 0 0 0 452.103 0.79135 0 0.653997 525.169 
2440 4 1 1 185.041 2 2 98.8181 116.422 0 0 851.186 858.875 -3.04915 -2.77928 0.700753 799.263 
2441 4 1 1 206.402 2 1 168.333 51.4346 -1.55644 0 0 -720.421 -0.397381 -1.6778 0.56477 687.247 
2442 4 1 2 187.398 2 2 178.207 79.3038 0 0 0 0 -0.871933 -0.845639 0.48143 168.857 
2443 4 2 1 236.075 2 2 241.631 276.682 0 0 -662.704 0 0 0.924196 2.65315 724.01 
2444 4 1 1 80.5346 2 2 123.036 126.273 0 0 0 635.585 -0.27972 0 0.794309 645.59 
2445 4 2 1 255.969 2 2 142.659 170.486 0 0 -449.561 0 0.949046 0 0.767264 315.816 
2446 4 2 1 197.961 2 1 108.669 101.723 0 0 0 0 0 -0.620812 0.744759 544.624 
2447 4 1 2 238.345 1 2 112.399 265.415 0 0 0 0 0 0 0.494564 117.771 
2448 4 2 1 207.265 2 1 126.508 128.244 1.12527 0 0 0 -0.970872 -5.90668 0.975736 551.54 
2449 4 1 2 263.97 2 1 105.494 198.875 0 0 0 0 0 -0.434959 1.28561 163.9 
2450 4 1 1 202.862 2 1 97.1957 161.144 0 0 0 457.451 2.88615 0 0.393372 206.506 
2451 4 1 1 202.993 1 2 162.791 65.827 -0.283032 0.784171 0 0 0.949695 -0.548394 0.383859 783.385 
2452 4 3 1 69.0262 2 2 288.642 169.21 0 0 0 0 -0.792595 0 1.80239 434.99 
2453 4 2 1 217.308 2 1 208.163 127.335 0 0 0 533.335 2.51354 0 0.534065 450.213 
2454 1 1 2 121.25 2 2 97.3231 112.978 0 0 0 0 -0.882329 0 0.463182 312.443 
2455 4 2 1 150.466 2 1 219.302 61.9115 -1.36687 0 -1939.64 0 0.335621 0 0.940177 388.399 
2456 4 2 1 238.706 2 2 90.0932 281.973 0 0 1089.82 0 1.91367 0 2.48041 192.554 
2457 4 2 1 87.7971 2 2 134.397 161.364 0 0 1448.74 -744.921 0 -0.635989 0.459287 748.704 
2458 4 2 1 70.0611 2 1 198.488 105.079 0 0 0 0 0 -2.99923 0.500718 500.002 
2459 4 1 1 191.074 2 1 88.827 62.889 0 0 0 0 0.463906 0 0.781662 341.474 
2460 1 1 1 310.352 2 2 291.921 90.8002 0 0 -470.215 0 0 -1.00557 0.190392 593.033 
2461 4 2 1 194.393 2 2 166.938 177.865 0 0 0 0 0.34529 -0.829735 0.048668 451.331 
2462 4 1 1 30.9059 2 1 101.65 53.5614 0 0 -666.313 0 0 -2.22207 0.386655 636.156 
2463 2 1 2 99.6849 2 2 124.978 118.635 1.45482 1.78423 0 0 -0.830035 0 0.301906 301.47 
2464 4 1 1 172.883 2 1 238.157 80.7747 0 0 -577.946 0 0 1.11743 0.80063 422.23 
2465 4 3 2 262.519 2 2 111.867 111.516 0 0 0 0 0.757339 -0.288986 0.771775 443.014 
2466 4 1 2 139.223 2 1 277.724 87.9878 1.0157 0 -781.768 0 -2.1105 -1.18668 0.215563 732.406 
2467 4 2 2 264.851 1 2 164.177 118.086 0.382205 0 0 -609.089 -0.48912 -1.99027 0.74855 231.778 
2468 1 1 2 221.252 2 2 145.973 62.2839 -0.857827 0 0 0 0.36555 -0.464548 0.0115684 417.227 
2469 4 1 1 168.804 2 2 102.535 182.683 1.26252 0 0 0 0 -0.832943 0.11447 231.582 
2470 4 2 1 234.378 2 1 292.87 74.6049 -1.65705 0 0 0 0.402995 0.449787 0.580144 54.7602 
2471 4 1 2 134.561 2 1 57.9589 64.7515 0 0.50471 0 0 -1.03352 -2.9087 0.033243 561.236 
2472 4 2 1 264.699 2 1 294.853 152.484 0 -1.94108 0 0 0 0 0.937794 648.156 
2473 4 1 1 190.042 1 2 98.3281 209.998 0 0 0 -845.856 -3.20646 0 1.25243 199.923 
2474 4 2 1 186.899 1 2 103.96 173.201 0 0 0 0 -0.324115 -0.676263 0.227455 544.779 
2475 3 1 2 130.263 2 1 117.454 199.291 0 0 0 0 0.358785 -0.6249 0.451767 578.594 
2476 4 1 1 229.264 2 2 79.9112 90.5877 0 0 0 -1500.4 0.787668 -2.37602 0.0620565 693.442 
2477 4 2 1 157.41 2 2 233.787 142.179 0 0 -1346.8 0 0.876563 -2.31018 0.314481 666.586 
2478 4 1 1 178.226 1 2 132.764 162.183 0 0 565.014 0 -0.35554 0 0.254044 591.309 
2479 4 1 2 157.937 2 1 157.043 175.383 0 0 -534.841 537.139 0 -0.991586 0.387234 724.639 
2480 4 1 1 165.88 2 1 68.7541 191.438 0 0 0 0 0.254985 0 0.135972 490.812 
2481 1 2 1 184.996 2 2 185.033 106.202 0 0 883.914 0 0.499684 -0.59602 1.46494 300.532 
2482 4 2 1 148.651 2 2 99.1704 170.11 0 0 484.168 0 -0.426645 0.837858 0.483288 232.155 
2483 4 1 1 171.138 1 2 155.914 88.6159 1.30064 0 780.987 0 0.688098 0 0.953196 65.4424 
2484 4 2 1 116.099 2 2 195.641 109.272 0 0 0 0 1.5485 0 0.14872 480.042 
2485 4 2 2 277.725 2 2 187.479 182.779 0 0 0 0 -0.458857 0 1.86309 789.158 
2486 4 1 2 77.2248 1 2 183.268 113.177 0 1.62263 0 0 0 -0.682372 2.21017 126.191 
2487 4 1 1 131.807 2 1 62.7642 90.568 1.81773 0 0 0 0 -7.72001 0.961766 256.329 
2488 3 1 1 229.509 2 1 70.0351 109.872 0 0 0 0 0.95367 0 0.595876 557.418 
2489 4 2 1 288.472 2 2 105.787 146.204 0 0 0 -728.585 -4.02997 0 0.962902 766.034 
2490 4 2 2 221.872 1 2 164.777 56.5586 0 1.86719 432.497 0 0.88904 1.46793 0.122025 509.447 
2491 4 2 1 264.931 2 1 207.902 114.276 0 0 0 0 0 -0.465261 0.794497 745.954 
2492 4 1 1 198.348 2 1 154.994 92.9623 0 0 0 0 0 2.90048 0.269353 481.084 
2493 4 3 2 114.613 2 2 219.404 253.583 0 0 0 0 0 0 0.702301 82.8434 
2494 4 2 1 127.684 2 1 272.74 144.771 0 0 0 0 0 0.606605 1.70852 524.68 
2495 4 2 2 284.435 2 1 194.834 153.819 0 0 0 0 0 -0.370413 0.942625 425.551 
2496 4 3 1 230.235 2 2 141.151 108.095 0 0 0 0 0 0.760046 0.735674 476.164 
2497 3 1 2 134.537 2 2 128.014 89.2999 0 0 0 0 0 -2.36002 0.602151 34.5041 
2498 4 1 1 166.097 2 2 127.395 193.57 0 0 0 -769.885 0.412688 -0.942209 0.100698 386.721 
2499 4 3 2 246.43 2 1 291.252 158.51 1.90466 1.60687 -1191.14 0 -0.345516 1.73741 0.988853 467.466 
2500 4 3 1 270.624 1 2 56.365 175.287 0 0 0 0 -2.12296 0 0.500823 664.901 
2501 3 1 1 164.195 2 2 225.107 132.606 1.05008 0 0 -570.507 0 0 2.176 342.315 
2502 2 1 1 159.534 2 2 59.1285 115.801 0 0 0 0 0.869465 0 0.510473 20.0867 
2503 4 1 2 127.051 2 1 198.666 98.7917 0 0 0 617.713 -0.510645 -0.317383 0.345779 409.535 
2504 4 1 1 142.925 2 2 158.953 167.291 0 0 0 0 0.713525 -0.869011 0.852695 91.0895 
2505 4 1 1 121.251 2 1 168.63 74.6512 0 0 0 0 0 0 0.229697 79.8026 
2506 4 2 1 257.115 2 2 128.263 265.544 -0.618024 0 -567.403 0 0 0 1.98369 29.2039 
2507 4 2 1 246.803 2 2 239.936 262.487 -1.65987 -0.400263 -1866.42 0 -1.05815 0 2.58048 743.219 
2508 4 2 1 151.586 2 2 230.173 262.825 0.832697 0 0 0 0 -0.661703 2.31288 550.447 
2509 4 1 1 87.6156 1 2 154.354 143.682 0 0 -484.152 0 -0.773607 -1.36639 0.667724 185.018 
2510 2 1 1 145.467 2 2 74.1392 50.8597 0 0 0 0 0.505649 -1.7993 0.712884 617.976 
2511 4 2 2 174.062 2 2 156.258 135.311 0 0 0 0 -1.39616 -1.43555 0.482487 431.125 
2512 4 2 2 230.984 2 2 186.615 69.601 0 0 0 697.423 1.63558 2.1977 0.19428 283.458 
2513 4 2 1 212.518 1 2 164.098 178.725 0 0 2743.45 0 2.50711 1.36239 0.80449 739.785 
2514 4 2 1 92.5973 2 2 226.17 235.302 0 -1.86424 -1510.65 0 0 0 2.45668 743.002 
2515 1 1 1 153.583 2 2 186.221 119.239 0 0 0 0 0 0 0.750922 224.4 
2516 4 2 1 169.936 2 2 190.193 178.262 0 -1.18416 0 0 0 0.525612 0.00270468 401.674 
2517 4 2 2 309.55 2 2 295.43 154.88 -1.4937 0 -660.517 0 0.453496 0 0.845714 618.316 
2518 4 1 2 305.238 2 1 65.6299 168.152 -1.69272 0 0 0 0 0 0.370568 237.53 
2519 4 2 2 212.427 2 2 149.034 105.252 0 0 0 0 -0.849292 0.641153 0.138868 453.067 
2520 2 2 1 179.971 2 2 167.712 98.5397 0 0 0 898.758 0 0 1.96848 528.945 
2521 4 1 2 101.335 2 1 52.6208 147.422 0 -1.71279 -588.058 0 -0.622791 0 0.219697 400.101 
2522 4 2 1 153.983 2 2 77.3609 222.149 0 0 0 0 -3.01679 -1.79741 0.826418 261.196 
2523 1 1 2 190.91 2 2 157.308 136.042 0 0 0 0 -0.64665 0 0.601942 432.315 
2524 4 1 2 123.175 1 2 57.6468 154.02 0 0 -4349.34 0 0 0 0.34605 288.665 
2525 4 2 2 187.589 1 2 198.079 93.9929 -0.881417 0.954226 1629.71 951.773 2.81819 0 0.00146523 562.926 
2526 4 4 1 256.682 2 2 324.818 357.811 0.790214 1.99121 1241.48 0 0 0.92572 1.71279 780.079 
2527 4 2 1 138.143 2 2 220.478 161.226 0 0 0 0 0 0.565044 1.58324 521.109 
2528 4 1 1 182.457 2 1 105.533 157.737 0 0 0 0 0.435124 2.02788 0.350293 38.6762 
2529 1 1 1 185.664 2 2 159.936 119.889 0 0 0 0 0 0 0.627581 452.286 
2530 4 2 2 31.7972 2 2 131.452 82.9593 0 0 0 0 -0.903467 -2.76674 0.631871 469.111 
2531 4 2 2 221.161 2 2 144.069 115.399 0 0 0 0 -2.41601 -0.738493 0.416429 450.743 
2532 4 1 1 187.584 2 1 61.9461 184.9 1.94341 0 0 0 0.80543 0.593474 0.254348 85.1882 
2533 4 1 2 218.916 2 1 192.784 64.6852 0 0 0 0 6.06462 0.825742 0.787256 776.587 
2534 4 2 2 208.26 1 2 71.7969 148.619 0 0 0 0 0.655902 0.66065 0.198796 687.445 
2535 4 3 1 235.378 2 2 399.857 179.592 -1.32237 0 1231.87 0 0 -0.579567 1.0744 783.991 
2536 1 1 1 171.873 2 2 178.46 183.445 0 0 0 0 -0.442924 -0.446198 0.772245 512.772 
2537 1 2 1 156.138 2 1 105.382 156.711 0 0 0 0 1.68581 0.762522 0.258941 738.279 
2538 4 2 2 325.759 1 2 139.047 281.219 1.40573 -1.2518 1535.5 0 -0.517163 0 0.423301 486.947 
2539 4 1 1 209.395 1 2 124.653 99.8774 0 0 0 -770.613 0 0 0.136927 701.103 
2540 1 1 1 184.051 2 2 113.18 157.112 0 1.97328 0 0 0 -0.268238 1.04611 156.401 
2541 4 1 1 228.23 2 1 56.2392 107.295 0 -1.25582 0 0 0.438406 2.59281 0.416061 469.585 
2542 4 2 1 271.865 2 2 54.2511 182.486 0 0 0 0 0 0 0.410808 432.668 
2543 4 3 1 234.558 2 1 242.931 149.181 0 0 1179.14 436.285 0.867785 -2.29995 2.39551 730.93 
2544 4 2 1 167.261 2 2 215.652 127.178 0 0 0 0 1.69035 2.7971 2.38042 663.225 
2545 4 1 1 209.032 1 2 117.726 128.409 0 1.28262 0 0 0 0 0.361766 561.189 
2546 4 1 2 176.931 2 2 123.081 119.034 0 0 0 0 0 0 0.384029 352.584 
2547 4 1 1 314.715 2 1 126.29 174.076 0 0 0 575.993 -0.46474 0 0.120314 571.033 
2548 4 1 1 313.286 2 2 109.69 149.514 0 -0.552895 0 0 0 -6.46199 0.426016 353.108 
2549 2 2 1 150.263 2 2 87.9623 155.126 0 0 0 0 0 0.600442 0.651455 448.087 
2550 4 2 1 267.72 1 2 134.741 155.447 0 0.33336 0 0 1.03053 -1.9264 2.57817 563.602 
2551 4 2 2 163.026 2 2 108.513 142.041 0 0 0 0 0 0.48996 0.650816 723.986 
2552 4 1 1 110.988 2 1 69.187 81.6553 0.818733 0 0 0 2.73703 0 0.423053 272.073 
2553 4 1 1 155.381 1 2 135.097 182.429 0 0 0 0 -0.669252 0.548221 0.981079 764.873 
2554 4 2 2 45.87 2 2 145.311 203.927 0 0.427518 0 -480.721 -0.934472 0 2.15714 94.4116 
2555 4 2 1 207.249 1 2 115.54 192.693 0 -0.335594 574.811 0 -0.819175 0 0.776794 223.11 
2556 2 1 1 209.647 2 2 142.636 167.089 0 0.717548 0 0 0 -0.971218 0.425449 727.272 
2557 1 2 1 206.924 2 2 222.231 282.408 -1.20792 0 -1661.88 0 -3.37979 -0.765394 0.433521 763.518 
2558 4 2 2 246.867 2 2 219.525 146.933 0 0 873.561 0 0 4.08141 0.27865 720.307 
2559 4 2 1 167.158 2 1 104.807 192.894 -0.313961 0 0 0 0.968997 0 0.80258 786.392 
2560 4 2 2 24.2693 1 2 172.572 147.389 0 0 0 0 0 -1.74889 0.675513 118.193 
2561 4 1 1 155.975 1 2 115.175 119.519 -0.366472 0 0 0 0 0 0.478162 89.6253 
2562 4 2 1 189.802 2 2 189.072 165.966 0 0 643.857 0 0 -0.771269 2.50454 2992.69 
2563 1 1 2 133.026 2 2 128.228 186.354 0 0 0 0 0 -0.579911 0.835261 461.423 
2564 4 2 1 180.172 1 2 174.149 155.58 -1.04843 0 0 0 5.82295 0 0.0187096 726.187 
2565 2 1 1 135.272 2 2 154.457 69.8423 -1.98437 0 0 0 2.80102 -0.499163 0.00389087 133.499 
2566 1 1 2 49.8893 2 2 215.904 247.924 0 0 0 -818.642 0.789674 0 0.542602 602.982 
2567 4 2 1 172.686 2 1 395.202 114.386 0 0 -2715.66 0 0 0.630317 0.503172 77.351 
2568 4 1 1 144.531 2 1 102.003 114.933 0 0 0 460.403 -0.38617 2.05341 0.0831896 120.325 
2569 4 2 2 257.112 2 2 104.837 232.037 0 0 0 0 0 1.95503 2.84303 786.225 
2570 4 1 1 257.85 2 2 175.115 130.19 0 -1.22009 0 0 -0.770174 0 0.757754 586.383 
2571 4 1 1 92.0382 1 2 157.168 93.8858 1.41595 0 0 0 -2.57252 -0.287803 0.260895 575.96 
2572 1 1 2 183.676 2 2 52.3487 135.559 0 0 0 0 -0.323462 0.449255 0.35743 471.842 
2573 4 2 2 166.602 1 2 199.557 272.933 0 0 0 -608.821 0 -5.22405 0.187122 700.821 
2574 4 1 1 206.976 2 1 180.983 124.801 0 0 0 0 0 0.883849 1.958 552.776 
2575 4 2 2 209.936 2 2 357.308 242.577 0 0 0 -903.368 0 0.743197 0.176678 526.355 
2576 4 2 1 311.878 2 1 115.392 192.122 0 1.99066 0 0 0.497384 1.70368 1.59595 661.493 
2577 4 1 1 175.557 2 1 110.367 165.39 -1.98655 -1.52267 0 -1868.98 -4.62505 0.311265 0.792963 177.36 
2578 4 2 1 186.582 2 2 60.8139 229.022 -1.40855 0.773971 0 466.192 0 -0.381407 0.679111 331.839 
2579 4 1 1 113.747 2 2 91.7331 179.031 0 0 0 0 0.693273 -0.713319 2.25798 505.678 
2580 1 1 2 279.696 2 1 117.395 104.179 0.944348 0 0 0 0 0 0.421546 76.1831 
2581 4 1 1 187.567 2 1 154.935 175.088 0 0 0 0 0 0 0.0667803 570.853 
2582 4 1 1 193.233 2 1 179.685 90.4688 0 0 993.399 0 -0.834789 0.937776 1.78853 754.023 
2583 3 1 1 152.385 1 2 56.2742 115.21 0 0 0 0 0 0.602609 0.438606 222.119 
2584 4 2 2 114.784 2 2 189.233 113.348 0 0 0 0 -0.29428 0.752098 0.363547 665.206 
2585 4 1 1 86.9382 2 2 182.552 77.3828 -1.66786 1.96563 -968.745 0 0 0.867798 0.51019 743.057 
2586 4 1 2 15.1165 2 1 51.5645 128.938 0 -1.29269 0 0 -1.4766 -0.880564 0.304039 588.062 
2587 4 1 1 221.7 2 1 180.714 180.836 0 0 0 0 -0.664786 0 0.0127729 351.082 
2588 4 3 2 313.43 2 2 225.526 338.753 0 -1.38737 0 0 0 0 0.270558 440.004 
2589 4 1 1 154.532 2 1 122.928 74.5962 0 0 0 0 0.34678 0 0.493318 528.238 
2590 4 2 1 262.344 2 2 188.312 92.053 0 0 0 0 0 0 0.915311 560.709 
2591 1 2 2 126.2 2 1 173.814 195.102 0 0 0 0 0.515214 0 0.577826 524.622 
2592 4 1 2 228.573 2 2 229.141 391.912 0 -4.5725 -581.695 2519.73 1.75931 0.636687 0.968867 240.036 
2593 4 1 1 158.507 2 1 96.9202 84.3738 0 0 0 0 0.646855 0 0.51571 514.949 
2594 4 1 2 207.093 2 2 152.899 173.886 1.26761 0 0 0 0.977566 0.458005 0.0484108 411.963 
2595 1 1 1 143.246 2 2 583.181 75.459 -2.3239 1.82163 0 0 0 0 0.0863173 572.392 
2596 1 1 1 156.809 2 1 149.062 146.164 0 0 0 0 -0.270373 0 0.654 46.4241 
2597 4 1 1 41.3236 2 2 264.796 195.601 0 0 0 0 0 -0.309679 0.553396 300.645 
2598 4 2 1 118.592 2 1 272.769 119.424 0 0 1926.39 0 -2.71199 -1.32604 0.289286 715.212 
2599 1 1 1 268.071 2 2 91.0331 101.292 0 0 0 0 0 -0.525682 1.92539 144.31 
2600 4 1 1 36.8239 2 1 195.12 68.381 0 0 0 -456.036 0.430415 -0.94807 0.249959 502.37 
2601 4 1 1 256.189 2 1 178.855 72.385 0 0 0 0 0 -0.325431 0.0232611 497.517 
2602 1 1 2 190.427 2 1 51.3163 59.7213 0 0 0 0 -7.71996 0.638279 0.815832 183.66 
2603 4 1 1 172.675 2 2 67.9919 60.8593 0.746313 0.373253 0 0 -0.517063 0 0.834981 20.2169 
2604 4 2 1 193.412 1 2 97.3679 129.441 0 1.82053 0 0 0 0 2.12317 780.869 
2605 3 1 1 125.04 1 2 182.328 172.791 0 0 441.495 0 -1.04549 -0.979283 0.207212 14.9778 
2606 4 2 2 31.0692 1 2 160.909 195.032 0 0.347009 0 0 0 0 0.712547 558.722 
2607 4 2 1 194.796 2 1 112.45 59.6154 0 0 0 0 -0.93674 0.89431 0.545118 614.827 
2608 4 3 1 212.198 2 2 90.7426 146.442 0 0 877.254 0 0.692555 0.718058 0.513276 384.901 
2609 4 1 2 228.331 2 1 153.224 102.4 0.716469 0 600.903 -817.457 0.588812 -0.501046 0.81675 716.037 
2610 1 1 1 314.128 2 2 77.9612 182.916 0 0 0 0 0.37924 -4.86954 0.0404056 437.959 
2611 4 1 1 255.824 2 1 182.339 50.6237 0 0 0 0 -0.285 0 0.328877 699.97 
2612 4 1 1 184.285 2 2 137.392 146.817 0 0 0 0 0 0.747023 0.169675 9.03505 
2613 4 2 2 270.288 1 2 110.496 201.65 0 0 -677.612 987.294 0.905829 -0.501389 0.622927 555.145 
2614 4 1 2 115.722 1 2 129.489 50.3924 0 0 0 0 0 0 0.598903 768.603 
2615 3 1 1 185.027 2 1 110.782 100.633 0 0 0 0 -0.404805 0.632659 0.869143 690.107 
2616 4 3 2 184.959 2 1 252.044 104.882 0 0 0 0 1.5678 -0.412103 0.780569 612.78 
2617 4 4 2 206.859 2 2 464.893 414.909 0 0.365829 0 0 0 0 0.167645 756.824 
2618 4 2 1 118.435 2 1 139.673 165.574 -1.36967 0 0 0 0 0 2.43296 541.855 
