id "A" "L" "\chi" "\beta" "C_1" "C_2" "v_1" "v_2" "\dot v_1" "\dot v_2" "\dot h_1" "\dot h_2" "\dot \psi_1" "\dot \psi_2" "hmd" "vmd" 
1961 4 2 1 357.687 2 1 387.452 196.122 -1.2596 0 0 0 -0.257367 -7.22038 0.0167928 333.535 
1962 4 2 1 159.15 2 1 457.045 250.233 -3.54767 1.50168 0 0 0.732482 -0.723697 1.2819 632.415 
1963 4 3 2 186.589 1 1 518.252 50.8116 0 -0.826545 -1547.2 1559.6 0 -6.85379 0.809151 746.743 
1964 4 2 2 339.943 2 1 455.671 291.865 1.96018 -0.536213 0 0 0 -0.691225 0.394915 106.965 
1965 4 2 2 107.336 2 2 480.089 230.527 0 0 0 0 3.55089 7.95318 1.61622 701.553 
1966 4 2 2 157.416 2 2 385.317 202.382 0 1.06454 0 0 2.67613 5.1674 1.22752 2204.74 
1967 4 2 2 262.658 2 1 389.277 442.177 0 3.69137 0 0 0 0.799152 2.3297 360.527 
1968 4 3 1 114.617 2 2 457.862 344.124 1.33212 -1.32719 -781.264 0 0 0 2.04073 513.917 
1969 4 2 1 88.6948 2 1 302.974 469.061 0 -1.56077 0 0 0.98951 7.30523 0.502923 183.262 
1970 4 2 1 148.679 2 2 354.229 239.972 0 0.69254 0 0 -0.460225 0.25052 0.0971658 181.893 
1971 4 2 1 201.425 2 2 184.183 325.56 0 0 0 0 2.13656 1.34158 1.71541 328.692 
1972 1 2 2 3.62204 2 2 582.647 240.254 0 0 0 0 0 5.10871 0.436769 402.094 
1973 4 2 2 333.518 2 1 72.8026 238.894 0 -1.74384 0 698.346 0 -1.08522 1.79301 1863.41 
1974 4 2 1 148.357 2 1 247.693 266.03 0 0.972897 0 0 -3.11182 7.6939 0.0688354 237.484 
1975 1 2 2 128.481 2 1 57.8608 371.114 -3.72554 0 0 0 0 -6.29361 0.0645468 456.77 
1976 4 2 2 174.471 2 2 266.935 391.047 0 0 943.55 -712.241 0.704861 0.269276 1.6035 406.052 
1977 4 2 2 123.846 2 1 463.18 221.824 -3.81036 1.23615 0 0 0 5.28221 1.96995 652.729 
1978 4 2 2 132.421 2 2 269.273 107.514 0 0 0 0 -1.24113 0.754299 0.68994 774.945 
1979 4 2 1 222.561 2 1 130.495 295.836 0 -3.51412 0 0 1.53425 -0.945929 0.868761 765.064 
1980 4 3 2 129.057 2 2 489.769 377.747 -0.961939 0 0 0 0 3.8767 0.38934 590.674 
1981 4 2 2 9.57505 2 2 544.965 259.435 -0.958769 -2.19335 0 0 0 0 1.9524 150.627 
1982 4 2 1 123.683 2 1 76.2615 440.222 -1.38162 0.310343 812.141 0 -0.87431 6.81212 1.59851 3396.21 
1983 4 2 2 80.6984 2 1 304.297 594.573 0 1.55075 0 0 0 -6.41856 0.0167713 2.19173 
1984 4 2 2 234.759 2 2 319.646 223.382 0 1.00816 -825.869 0 -0.776611 0 1.94642 770.957 
1985 4 3 2 192.436 2 2 466.329 318.186 0.833947 0 -1741.05 0 0 -1.62124 2.97817 656.238 
1986 4 4 2 254.9 2 2 301.623 169.609 0.822418 0.608476 0 -494.879 4.68308 -7.22956 2.36736 783.539 
1987 4 2 2 53.0853 2 2 165.287 249.573 0 1.55492 0 0 0 7.62722 0.958372 419.271 
1988 4 2 1 174.827 2 1 445.178 290.959 2.65525 0 0 0 0.539212 0 0.431179 752.954 
1989 4 2 2 184.645 2 2 341.045 207.641 0 1.07738 0 0 -1.29498 -0.56885 0.603239 628.767 
1990 4 3 1 55.1961 2 2 359.944 378.245 0 -1.26587 0 0 3.20003 -1.87671 0.438485 105.276 
1991 4 2 1 61.3191 2 1 405.115 276.732 -0.434373 2.44192 0 0 3.10866 7.95456 1.94367 304.781 
1992 4 2 2 189.949 2 1 580.176 291.108 0.331859 0 0 0 0 0.841495 0.367627 470.843 
1993 4 2 2 352.324 2 1 230.368 512.946 0 -0.842367 0 0 -0.307539 -0.882507 0.863064 103.926 
1994 4 3 1 171.326 2 1 247.865 178.292 2.3275 2.52028 0 -736.876 -1.80251 0 2.53193 812.975 
1995 4 2 1 60.6326 2 2 88.9794 216.308 0 0 -1381.31 0 -1.20536 0 1.20895 444.546 
1996 4 3 2 339.668 2 1 424.192 451.287 -0.704578 1.74383 0 -1201.75 4.45498 4.98694 0.406127 298.271 
1997 4 2 2 176.067 2 2 302.328 212.108 0 -1.19361 0 0 2.82867 0 0.302452 180.633 
1998 4 2 2 268.727 2 2 179.5 218.268 0 0 0 0 -6.41016 0 1.62867 379.928 
1999 2 2 1 243.14 2 2 183.168 395.939 -1.88713 1.02822 0 958.451 0.472951 0.885763 2.74979 4138.11 
2000 4 3 1 160.978 1 2 466.802 112.667 1.49009 -3.51817 -1993.57 -543.379 0 0.38848 0.376423 751.057 
2001 4 2 1 200.823 2 2 357.044 148.844 -1.64619 -0.695743 0 0 -0.395698 0.721982 0.0334486 323.94 
2002 4 2 2 181.717 2 1 403.196 146.447 -1.45556 -1.62182 0 0 -2.59134 -0.435942 2.05003 625.629 
2003 4 2 2 196.94 2 1 375.515 357.702 0 0 0 -673.331 0 3.78861 0.870515 703.159 
2004 1 2 2 276.277 1 2 133.748 175.438 0 0 0 1688.18 0 0 0.360908 540.998 
2005 4 2 1 264.738 2 1 397.621 325.115 0 0 -1938.05 0 -1.50251 5.66147 2.23805 785.31 
2006 4 2 2 147.394 2 1 414.712 451.536 -2.04808 -1.40846 0 0 0 -7.86393 0.589112 32.2044 
2007 4 2 2 271.828 2 2 566.505 324.479 1.47489 1.47212 0 872.233 0 -2.57312 0.800596 738.967 
2008 4 2 2 285.227 2 1 371.395 95.32 0 -1.13584 0 0 0 -1.68411 0.97897 516.656 
2009 4 2 2 101.076 2 2 420.201 144.958 0 0 949.638 -1941.93 3.10128 0 0.6542 731.027 
2010 4 2 2 73.5947 2 2 226.164 391.026 0 -0.739702 0 0 0 -2.93507 1.48864 486.904 
2011 4 3 1 271.619 2 2 547.736 396.018 0 0 0 0 0 -4.88676 1.09003 278.756 
2012 4 3 2 139.18 2 2 468.821 487.108 -2.07423 -2.6025 0 0 0 5.66416 2.04361 204.243 
2013 1 2 1 90.9295 1 2 544.3 240.717 2.48866 0.577812 599.897 0 -1.74401 6.66507 1.93234 425.86 
2014 4 2 2 19.6144 2 2 158.875 224.923 -1.16819 0 -1259.32 0 -0.971777 -1.04198 2.31103 726.564 
2015 4 3 2 181.642 2 2 78.1261 356.591 0 0 -1912.58 0 0 -6.18439 1.90599 726.788 
2016 4 2 2 333.506 2 2 474.738 267.69 1.09431 0 -681.315 0 0.485205 1.42261 1.20226 229.924 
2017 2 2 2 236.523 2 2 448.766 254.193 -4.44662 0 0 0 4.53808 0.804421 0.255228 733.847 
2018 2 2 2 189.691 2 2 578.086 227.87 0 3.68283 0 0 -2.92654 -2.92461 0.153939 781.709 
2019 4 2 2 188.711 2 1 473.717 473.7 1.0782 1.62814 0 0 -0.597334 0 0.328925 799.499 
2020 4 2 2 193.176 2 1 234.76 102.605 -1.78717 -1.31008 0 0 7.17346 0 0.312263 148.283 
2021 4 2 1 88.9523 2 1 75.6754 241.634 0 0 0 405.111 0 4.79206 0.331228 649.31 
2022 4 3 2 88.641 1 1 367.594 225.202 -1.40928 -0.673103 0 0 6.29791 0 0.84789 166.794 
2023 4 2 2 33.1422 2 1 272.639 599.097 1.24931 -4.78585 0 0 -0.458994 0 0.417129 760.702 
2024 1 2 2 179.539 2 1 297.595 151.876 0 -4.42812 0 0 -0.761296 -5.46986 0.153359 614.786 
2025 4 2 2 179.79 2 1 199.911 217.064 -1.56623 -1.95618 -1958.06 0 -0.323757 0 0.87586 89.8732 
2026 4 3 1 5.9779 2 2 216.672 170.259 2.70787 3.11354 0 1119.48 -0.760245 7.47467 1.60569 669.594 
2027 4 2 1 226.647 2 1 263.165 208.635 0 -1.93412 0 891.35 0 -5.29872 0.838408 2168.17 
2028 1 2 1 163.829 2 2 340.135 209.932 -1.42148 1.61765 0 0 -0.643802 7.40634 0.0624107 58.986 
2029 4 3 1 140.474 2 2 73.5851 198.351 -0.427302 0 0 618.159 0.564421 -2.4971 0.902784 5567.74 
2030 4 3 1 251.92 2 2 50.7978 373.897 0 -0.913998 1543.99 0 0 0 0.788518 785.513 
2031 4 5 2 236.084 2 1 418.291 268.061 4.08683 0 0 0 0.710083 -0.947484 0.861679 860.756 
2032 4 2 1 153.326 2 2 405.255 415.233 0 4.17328 0 0 -0.38218 5.0358 0.691463 706.589 
2033 4 2 2 283.488 2 1 331.667 463.263 0 1.43968 0 2914.24 0.764306 5.81319 1.31029 781.257 
2034 4 2 2 165.941 2 2 152.67 367.444 -1.48115 0 0 0 0.602066 -0.995858 0.359024 495.039 
2035 4 3 1 185.09 1 1 153.89 367.078 1.93299 -2.62256 0 624.612 0 -0.783221 0.309303 588.956 
2036 4 2 2 113.554 2 1 225.583 122.592 0 -3.52608 0 777.921 1.36774 -5.20634 2.82595 870.698 
2037 4 5 2 199.475 2 1 383.728 381.184 1.37486 1.04438 0 0 0 1.555 2.42099 562.917 
2038 4 2 1 226.019 2 1 394.469 313.681 0 -1.29042 -1893.74 -1345.74 0 0 0.218969 4022.41 
2039 2 2 1 143.54 1 2 287.369 218.701 0.910267 1.53615 0 0 0.584092 -0.898439 2.06562 740.167 
2040 4 2 1 232.38 2 2 382.734 133.928 -1.06552 -0.839319 0 0 0 0 2.80164 785.436 
2041 4 2 1 318.89 2 1 218.742 545.128 -0.725056 4.85294 949.046 1792.43 0 -3.33592 2.19781 887.614 
2042 4 2 2 177.309 2 1 563.012 105.392 0 -4.71526 0 -541.843 0 2.09033 0.678677 4701.08 
2043 4 2 2 207.86 2 1 356.21 73.1674 0 0 4494.64 0 -0.547258 -4.50775 1.03261 397.506 
2044 4 2 2 14.1942 2 2 64.3456 237.977 0 -1.23648 708.384 0 0 0.761525 1.21901 4536.57 
2045 4 3 1 354.241 1 1 205.243 309.344 -0.338616 3.42195 0 -568.777 0 5.23973 1.67605 1250.11 
2046 4 2 1 276.311 2 2 295.686 257.613 0.28838 0 0 0 0.444428 -0.308215 2.72104 673.888 
2047 4 3 2 108.019 1 2 218.752 436.954 -0.727931 -0.334591 -1759.64 0 -2.18838 -0.646654 0.0325576 754.496 
2048 4 3 2 117.55 2 1 323.929 298.319 0 -1.18141 0 868.667 -0.818048 0 2.4451 881.973 
2049 4 2 2 264.634 2 2 72.5384 292.913 3.31805 0 0 0 0 0.451991 0.748596 536.193 
2050 4 2 1 237.508 2 1 457.248 427.44 -1.89525 -3.37216 0 1605.8 -2.07337 -0.749326 0.31622 785.178 
2051 4 2 2 273.087 2 1 285.118 122.628 0.281129 -4.32003 0 -868.371 0 -2.99063 1.8914 77.755 
2052 4 2 2 134.441 2 2 245.948 178.916 0 -1.22947 0 0 0.491806 0 0.526657 782.303 
2053 4 2 1 253.073 2 1 356.151 143.634 -1.02524 -1.38595 0 -787.966 0 -0.520428 0.847844 751.918 
2054 4 2 1 182.628 2 2 440.279 232.818 1.61876 1.17742 0 0 0 -4.02052 0.247788 728.474 
2055 4 4 2 197.016 2 2 298.109 182.718 1.47297 1.90053 1910.34 808.147 0.4653 0 0.326234 715.619 
2056 1 2 2 101.855 2 1 333.631 545.035 -1.04924 0 0 0 0 -4.76431 1.06465 525.826 
2057 4 2 2 206.826 2 1 533.986 54.3588 4.3191 0 1945.69 0 0 -3.5169 2.76879 674.794 
2058 4 2 2 137.482 2 1 87.3458 58.6911 3.13535 -1.9243 0 0 0.472346 5.55935 0.45733 442.46 
2059 4 2 1 77.2796 2 2 184.036 345.057 -0.92134 0 0 0 0.481128 2.75679 2.87202 758.695 
2060 4 2 1 331.072 2 1 509.2 437.115 0 1.6947 -1779.44 0 -0.671646 3.64733 0.950218 33.5408 
2061 4 2 2 68.3387 2 1 217.68 315.015 -1.97097 -1.634 -1235.17 0 0 4.06296 0.0787994 245.151 
2062 4 2 1 179.15 2 2 319.687 293.321 -1.20797 0 -939.949 0 0 0.946699 0.0258087 261.064 
2063 4 2 1 230.977 2 2 438.74 218.871 0 -1.5895 0 2182.14 0.925055 6.09554 0.0606951 106.717 
2064 4 2 2 277.371 2 2 506.508 265.002 0 -0.989875 0 0 0 0.644033 2.80623 583.466 
2065 4 2 2 106.183 2 1 61.962 535.072 0 1.87546 0 0 -0.452949 6.90651 2.0721 348.029 
2066 4 3 2 268.174 2 1 55.4352 222.402 1.08397 3.21833 0 3260.5 -1.77328 1.38852 0.0783969 649.564 
2067 4 2 1 208.123 2 1 321.155 76.2711 1.06928 -0.332169 0 0 0.952763 -2.4809 2.79145 701.493 
2068 4 2 2 210.843 2 1 310.509 461.762 0 -1.54952 0 0 0.881718 0.494385 1.36191 776.707 
2069 4 3 2 115.036 2 2 493.105 412.543 -1.94802 -2.06448 0 0 0 -3.95812 2.83975 723.273 
2070 1 2 1 113.119 2 1 489.488 69.5099 3.48922 -1.67015 841.442 0 -0.448205 0 2.63109 32.7861 
2071 4 2 2 22.7594 2 1 277.763 147.912 0 0 0 927.921 -0.759464 -2.72795 2.86385 1486.93 
2072 4 5 1 174.73 1 2 326.728 467.37 0.637614 3.0119 0 0 0 -0.345949 0.172932 174.371 
2073 4 2 2 17.402 2 2 339.576 177.473 0 0 0 0 0.872454 0.525996 0.982603 111.625 
2074 4 2 2 185.419 2 2 349.089 174.268 0 -1.20328 0 0 -2.55219 0 0.555179 197.349 
2075 4 2 1 213.253 2 1 291.346 76.354 0 -1.70917 0 0 0 0.733878 1.00798 322.079 
2076 4 2 2 151.148 2 2 122.572 332.201 -1.43051 -2.97564 0 2275.09 -1.23091 -7.20095 0.500995 873.548 
2077 1 2 1 250.901 1 2 315.657 212.937 0 1.39835 0 0 0 -1.25079 0.340826 37.6835 
2078 4 2 1 78.6739 2 2 182.863 380.937 -0.917065 0 0 0 -0.625223 -0.547767 0.243487 303.572 
2079 4 2 2 70.437 2 1 276.741 151.586 -1.52851 1.5465 0 0 0 5.89602 0.48103 769.957 
2080 4 2 2 142.183 2 2 532.713 208.225 4.00776 -3.05352 0 0 -0.539186 -1.86173 0.0822821 682.523 
2081 4 2 2 278.905 2 2 439.128 224.909 -1.39569 0 0 0 1.26531 7.3081 0.765864 94.0146 
2082 4 2 1 220.324 2 2 77.317 234.508 -1.29095 1.02966 -1276.9 0 0.282294 -2.51464 2.56957 793.585 
2083 4 2 2 137.744 1 1 470.086 56.1402 0.454995 3.8478 0 0 0 -0.259623 0.519273 9.65391 
2084 4 2 2 184.427 2 1 461.689 63.5065 -0.939882 0 0 0 -7.55197 0.687238 1.15859 146.992 
2085 4 2 1 202.689 2 1 50.4675 440.742 -1.05166 2.2475 -426.709 0 -0.770359 -1.38383 2.88446 718.457 
2086 4 3 1 132.651 2 2 484.007 350.323 0.502496 -1.30493 0 0 0 -0.931217 1.62841 760.815 
2087 4 5 2 272.366 2 2 194.518 228.317 3.53818 1.49768 0 767.106 -0.279702 0.399471 0.861064 424.834 
2088 4 3 2 221.473 2 2 529.332 257.316 0 0.338551 4199.7 0 0 -3.90763 2.09713 303.185 
2089 4 2 1 277.018 2 1 299.719 314.128 -1.61637 -1.35756 0 0 1.55963 4.21185 1.31841 246.657 
2090 4 5 2 76.4408 2 2 366.661 73.9971 1.90798 0 1121.76 0 0 -0.604532 2.12932 974.825 
2091 4 2 2 152.48 2 1 242.43 526.79 -0.529874 -2.50844 0 -916.579 0.611562 6.45801 0.183046 77.9882 
2092 4 2 1 128.316 2 1 117.316 119.589 -0.530752 -3.00847 0 0 1.62046 0 0.715783 553.134 
2093 4 2 2 166.514 2 1 221.254 183.896 0.660115 0 0 0 -0.450345 4.18483 0.257517 2546.31 
2094 4 2 1 198.562 2 2 378.708 192.475 0 -0.350378 0 0 -1.85311 6.13092 0.162466 76.601 
2095 4 2 1 218.32 2 2 533.783 284.397 -0.725629 0 0 0 -0.749295 -2.56591 0.793327 371.548 
2096 4 2 2 234.473 2 2 421.261 221.156 -0.448776 0 0 0 -0.733153 -5.16589 0.719763 166.572 
2097 4 2 1 75.0215 2 2 311.438 153.09 -0.486566 0 0 0 0 -0.350133 0.114582 0.485389 
2098 4 2 2 197.742 2 1 461.681 222.658 0.674881 1.65731 0 0 0.379018 -0.74025 0.670498 495.546 
2099 4 2 1 211.419 2 1 273.048 559.353 1.13883 0.915135 -472.544 0 -1.9288 0 2.3848 783.155 
2100 4 2 2 194.803 2 2 498.01 217.548 -1.04226 0.407957 -722.702 1712.43 3.24044 -4.67448 0.840266 347.359 
2101 4 2 2 183.424 2 1 362.849 287.287 -0.601186 -0.601028 0 -940.143 0 -6.92969 0.0596585 239.387 
2102 1 2 2 291.532 2 1 95.591 72.6397 -2.30066 0.750345 0 0 4.71408 -3.97911 0.0976359 190.204 
2103 4 2 2 32.3868 2 1 405.436 169.243 0 -0.935122 0 -910.319 0.861187 -0.927043 0.770407 776.302 
2104 4 2 1 5.99674 2 1 533.922 376.423 0.484381 0 0 0 5.38382 0 1.40056 253.208 
2105 4 2 2 176.429 2 2 299.038 206.012 -2.47492 4.45377 -1572.41 0 0 2.99255 1.57535 528.253 
2106 4 2 2 214.301 2 1 83.5744 370.687 -1.30615 0 0 0 0 6.30553 0.0726187 590.92 
2107 4 2 1 134.874 2 2 58.78 393.095 0 0 0 0 -0.629726 2.64978 0.132986 4.90555 
2108 4 3 1 198.885 2 1 326.178 303.11 -0.959453 0 0 0 0 -1.77278 0.0230798 748.739 
2109 4 2 1 246.353 1 1 550.736 386.822 0 0 0 0 0 4.96978 0.194219 54.7659 
2110 1 2 1 160.552 2 2 85.4412 282.586 -2.51377 0 0 0 -7.54074 0 0.0821621 19.6787 
2111 4 2 2 162.643 2 2 528.647 369.223 0 -3.6959 0 607.665 0 -2.70495 2.92427 738.411 
2112 4 4 1 195.769 2 2 178.008 408.334 -1.21952 -2.09516 -752.237 0 0 1.91327 0.775933 621.48 
2113 4 2 2 242.569 2 1 90.4566 65.6352 -1.29591 -0.82039 -808.306 0 6.67718 -5.99845 2.71638 777.501 
2114 4 2 2 122.43 2 2 554.91 347.264 -1.0644 0 0 0 0 -1.29443 0.877532 317.527 
2115 4 2 2 47.1887 2 1 321.175 262.476 -2.50787 0 0 884.74 2.81469 -4.75895 0.0973982 439.888 
2116 4 2 2 80.557 2 2 238.92 471.204 -1.85517 -1.33141 0 628.905 0.652332 -6.53925 0.31038 885.627 
2117 4 2 1 250.119 2 2 345.778 245.019 0 -3.55144 0 0 -0.311511 1.49602 1.53858 727.851 
2118 4 2 1 10.1913 2 2 553.106 107.39 0 -2.6646 0 0 3.36308 -0.694857 0.16997 872.122 
2119 4 2 2 25.6589 2 2 74.0283 293.163 -3.62504 0 0 0 2.29261 0 1.56537 700.396 
2120 4 2 1 173.152 2 2 476.244 295.845 -4.809 1.16878 0 0 0 0 2.74823 196.707 
2121 4 3 1 229.505 2 2 355.766 147.567 -1.97285 0 -3966.9 0 0 1.10908 0.0315632 97.828 
2122 4 2 2 113.158 2 2 473.861 337.767 2.92286 0 0 0 0 -0.400325 0.274609 14.5406 
2123 1 2 1 12.0614 2 2 556.136 294.95 -1.76241 1.37994 0 0 0 -0.704643 2.66272 57.7152 
2124 4 2 2 211.773 2 2 393.304 71.1785 0 1.95021 0 -740.976 0.639975 0.639681 1.46156 767.146 
2125 4 2 1 121.616 2 2 444.17 272.307 4.44003 1.63083 0 0 0.930388 -3.48175 2.17049 600.22 
2126 4 2 2 82.7409 2 2 522.086 221.166 0 4.81472 -1459.07 0 0 -0.626768 1.83056 387.199 
2127 4 2 1 180.46 2 2 126.553 454.431 0 0.719562 0 0 -2.96268 0 0.702129 57.9797 
2128 1 2 2 161.11 2 2 357.402 197.758 0.862794 -1.41627 470.601 0 0 -4.01044 0.821524 643.993 
2129 1 2 2 273.141 1 2 230.838 277.969 0 0 -918.846 0 0.28805 7.0407 0.0854715 409.241 
2130 4 2 2 84.1058 2 2 105.453 115.062 0 -4.05279 0 0 0 0.383437 0.0884406 671.743 
2131 4 2 1 120.706 2 1 88.9084 70.2744 0.556718 0 0 0 -0.46704 -4.33192 0.0803435 733.295 
2132 4 2 2 201.265 2 1 145.028 547.815 0.497594 -1.40532 0 0 0.940988 3.42383 0.944031 2876.48 
2133 1 2 1 216.259 1 2 531.53 275.62 -1.02973 1.95019 0 0 -0.396947 -0.387208 0.0812286 130.651 
2134 4 2 1 209.91 2 1 487.588 579.317 0.840856 -4.04662 0 0 2.24936 -6.2677 2.49074 729.991 
2135 4 2 1 245.741 2 1 312.279 242.279 -0.2517 -0.988977 0 569.112 -3.15483 2.63413 0.843011 694.536 
2136 4 2 1 99.675 2 2 461.985 214.649 2.09905 0 0 0 -0.889081 -0.72176 0.79401 480.171 
2137 4 2 1 77.9368 2 2 369.732 244.656 -0.614675 0 0 0 -1.63483 -4.48767 0.259295 639.756 
2138 4 4 2 214.557 2 2 200.365 345.632 -1.27798 0 -2272.1 -2401.1 -0.487349 2.37115 2.36841 638.532 
2139 4 2 1 228.453 2 2 246.777 369.807 0 -0.76653 0 0 0 0 0.361934 77.1762 
2140 4 3 2 199.59 1 1 54.9684 178.905 -3.41409 -1.89869 0 0 0 7.71909 1.46699 798.675 
2141 4 2 1 194.285 2 2 217.702 463.312 0 -1.17176 0 969.505 1.01257 -5.9348 0.863501 810.065 
2142 4 2 2 284.682 2 1 566.363 309.153 0 0 0 0 0 6.86338 1.87448 144.396 
2143 4 2 1 235.908 2 2 93.6383 342.167 0 0 0 1646.08 0.410231 3.38295 0.734911 662.424 
2144 4 2 1 225.583 2 2 93.3597 424.949 0.445041 0 -1004.53 -485.715 0.381385 4.26946 2.91741 710.237 
2145 4 3 1 204.55 1 1 295.574 233.199 -4.951 0.786328 0 0 0 -5.60222 0.65252 101.639 
2146 4 2 2 115.715 2 1 187.238 340.231 0 0 0 0 0 0.276956 0.493015 751.648 
2147 4 2 1 339.099 2 1 329.721 181.037 0 0 0 0 -1.89426 0.679037 0.960554 458.45 
2148 4 2 1 188.969 2 1 231.298 539.463 -1.5009 4.42112 0 0 0.371383 1.0353 1.78955 3059.26 
2149 4 2 1 155.398 2 1 527.97 308 1.50663 0 -410.159 0 0 0 0.350168 743.339 
2150 4 2 1 68.8943 1 1 361.023 53.5715 -1.8429 -0.884557 0 -878.699 0 -6.22866 0.855692 711.712 
2151 4 2 1 218.807 2 2 60.5509 262.06 -0.317073 1.59481 0 0 0 -0.292864 0.049451 433.884 
2152 4 2 2 125.332 2 1 436.28 389.068 -4.91168 -1.89631 0 0 0 -1.22987 1.5775 1931.95 
2153 4 5 2 151.245 2 1 386.842 222.947 -0.966114 0 0 0 0 -0.89455 0.0513846 810.61 
2154 4 5 2 174.415 1 2 167.619 55.4281 1.02796 1.62591 0 -1275.88 0 -2.12011 0.0201988 93.063 
2155 4 4 1 245.887 1 1 332.576 152.443 0.565354 1.89022 0 0 0 -1.42488 1.52727 767.437 
2156 4 2 2 137.151 2 1 370.185 392.702 4.27364 1.84839 722.766 0 0 6.13659 2.8127 141.59 
2157 4 3 2 89.3686 1 1 595.772 351.875 4.68486 -0.43321 0 0 0.540971 -0.433932 0.780146 410.535 
2158 1 3 1 254.728 2 2 53.7316 366.993 -4.40945 -0.855534 0 0 -6.0553 0 1.53419 0.649409 
2159 4 2 2 105.962 2 2 368.044 280.513 0 1.80136 0 0 0 6.21387 0.0959806 773.903 
2160 4 2 1 215.443 2 2 114.774 266.872 -0.383949 1.0676 0 0 0 -0.49507 2.86133 646.951 
2161 2 2 1 46.6739 2 2 305.746 289.15 0 -1.23618 0 0 0 2.59761 0.978046 715.737 
2162 4 2 1 211.397 2 2 56.699 203.489 0 0 400.176 0 0.605929 3.73221 0.739539 144.199 
2163 4 2 2 158.699 2 1 553.92 569.8 0 0 0 0 -0.736001 0 1.70489 1332.23 
2164 4 2 1 205.226 2 1 488.417 186.66 0.828715 -0.295187 -1243.93 0 0 0 2.39522 228.652 
2165 4 3 1 89.5727 2 2 532.039 293.554 2.86295 -1.93129 0 1930.18 0 3.82154 0.912225 295.798 
2166 4 2 1 56.6942 2 2 430.927 235.842 0 0 0 0 0 1.731 0.81684 440.938 
2167 4 2 1 217.364 1 1 156.722 114.692 0 0.655254 0 815.908 7.2967 0 0.382959 257.831 
2168 4 2 2 9.01492 2 2 58.4493 262.852 1.69753 0.845453 0 0 1.47347 0 0.951741 79.0856 
2169 4 2 1 254.778 2 2 541.126 264.799 -0.533644 1.71741 0 0 -0.707006 0.639296 0.0790113 12.7663 
2170 4 2 1 312.733 2 2 330.355 220.532 -0.422136 -1.84515 0 0 -6.38207 -6.58422 0.170155 1.24913 
2171 4 2 2 189.163 2 2 330.282 192.584 0 1.16329 0 0 0.467819 -3.28724 0.550303 119.763 
2172 4 2 1 184.285 2 2 302.736 253.668 -1.7498 -3.77378 0 0 -4.75647 -2.16682 2.7404 686.552 
2173 4 2 2 186.396 2 1 509.441 211.592 0 -4.81868 0 0 0 0 0.922747 1412.42 
2174 4 2 1 203.677 2 2 102.823 583.971 0 0 0 555.481 0 0.982921 2.07811 451.154 
2175 4 4 2 277.049 1 1 143.203 344.625 -3.55332 0 0 0 -2.78948 -0.693968 0.0459227 668.436 
2176 4 2 2 13.9626 2 1 343.889 349.952 0 -1.94625 0 0 0 0 1.6682 737.807 
2177 4 2 2 178.53 2 2 572.902 262.16 -0.743602 -4.95029 0 0 -0.764524 6.52676 0.99717 196.671 
2178 4 2 2 358.618 2 2 249.361 494.317 1.31026 0 728.949 960.724 0 -0.541487 0.581168 835.734 
2179 4 2 1 161.999 2 1 214.224 133.946 -1.8107 0 0 0 0 6.10232 0.00440391 36.7115 
2180 4 3 1 212.464 2 1 537.312 543.733 0 -1.2357 0 0 0 0 0.968478 682.556 
2181 4 2 1 101.824 2 1 274.748 64.9638 1.24292 -0.721623 0 0 -0.344902 -0.560102 0.433355 725.748 
2182 4 5 1 287.174 2 1 337.849 212.978 1.77058 0 0 0 4.17427 -0.334953 0.493718 193.366 
2183 4 2 1 139.751 1 2 464.402 293.534 0 0.727063 422.134 0 0 -1.42946 0.240779 758.299 
2184 4 3 1 131.975 1 1 527.179 479.196 1.32147 1.30604 0 0 0 -7.57289 0.87125 777.869 
2185 4 2 1 298.987 2 2 592.961 163.195 4.82528 -0.362085 -466.137 -1447.06 0 -0.642188 2.23459 144.065 
2186 4 2 2 161.655 2 2 549.151 250.247 1.41229 -1.96438 0 -1542.74 0 -0.518888 0.867169 204.286 
2187 4 2 1 257.981 2 1 330.377 180.263 0 -4.82319 0 -475.42 0 0 0.508253 767.167 
2188 4 2 1 85.4886 2 2 496.491 77.6752 0 1.32873 -1739.14 -668.081 0 0 2.31014 78.2144 
2189 4 2 1 161.679 2 1 438.252 548.891 0.933846 1.93668 1370.55 0 0.679734 7.37975 1.17714 73.1145 
2190 4 2 1 38.3158 2 2 465.844 273.312 1.23749 0 0 0 0 0 0.620322 481.011 
2191 4 3 2 291.263 2 1 107.278 473.693 0 -1.23601 0 -1857.09 -3.33532 0.840171 0.317788 292.187 
2192 4 2 1 174.781 2 2 325.677 279.448 0 -1.874 -655.489 0 0 5.95536 0.67888 138.852 
2193 4 2 1 315.118 2 2 411.863 295.034 -4.98449 -4.18841 0 0 0 0 2.99516 439.555 
2194 4 3 2 267.946 2 1 90.0746 517.57 2.6529 -0.789405 0 0 0 3.03629 2.86129 683.098 
2195 4 2 2 67.013 2 1 443.189 202.514 1.15286 1.90016 0 0 0 -4.19251 2.68902 852.277 
2196 4 2 1 274.562 2 2 373.289 463.47 -0.308555 0 0 0 -7.31294 -7.45506 1.71809 771.982 
2197 4 2 2 278.336 2 1 418.238 81.2095 -2.13386 -1.60422 0 0 -1.58453 -2.39445 0.342734 497.801 
